"protein","source","animal","timepoint","intensity","tax_domain","tax_kingdom","tax_phylum","tax_class","tax_order","tax_family","tax_genus","tax_species","KEGG_ko","KEGG_Pathway","EC","PFAMs"
"dbB|NP_001012287.1","D","61","T6",56939.938,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K01044,ko:K01049,ko:K01050,ko:K01063,ko:K03927,ko:K07378,ko:K14999,ko:K15743","ko00564,ko00981,ko00983,ko01100,ko04514,ko04725,map00564,map00981,map00983,map01100,map04514,map04725","3.1.1.1,3.1.1.56,3.1.1.59,3.1.1.7,3.1.1.8,3.1.1.84","COesterase"
"dbB|NP_001012287.1","D","63","T6",91866.484,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K01044,ko:K01049,ko:K01050,ko:K01063,ko:K03927,ko:K07378,ko:K14999,ko:K15743","ko00564,ko00981,ko00983,ko01100,ko04514,ko04725,map00564,map00981,map00983,map01100,map04514,map04725","3.1.1.1,3.1.1.56,3.1.1.59,3.1.1.7,3.1.1.8,3.1.1.84","COesterase"
"dbB|NP_001012287.1","D","67","T6",26954.162,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K01044,ko:K01049,ko:K01050,ko:K01063,ko:K03927,ko:K07378,ko:K14999,ko:K15743","ko00564,ko00981,ko00983,ko01100,ko04514,ko04725,map00564,map00981,map00983,map01100,map04514,map04725","3.1.1.1,3.1.1.56,3.1.1.59,3.1.1.7,3.1.1.8,3.1.1.84","COesterase"
"dbB|NP_001012287.1","D","75","T6",78663.695,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K01044,ko:K01049,ko:K01050,ko:K01063,ko:K03927,ko:K07378,ko:K14999,ko:K15743","ko00564,ko00981,ko00983,ko01100,ko04514,ko04725,map00564,map00981,map00983,map01100,map04514,map04725","3.1.1.1,3.1.1.56,3.1.1.59,3.1.1.7,3.1.1.8,3.1.1.84","COesterase"
"dbB|NP_001012287.1","D","76","T6",29462.682,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K01044,ko:K01049,ko:K01050,ko:K01063,ko:K03927,ko:K07378,ko:K14999,ko:K15743","ko00564,ko00981,ko00983,ko01100,ko04514,ko04725,map00564,map00981,map00983,map01100,map04514,map04725","3.1.1.1,3.1.1.56,3.1.1.59,3.1.1.7,3.1.1.8,3.1.1.84","COesterase"
"dbB|NP_001012688.1","D","02","T6",80846.72,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K04079","ko04141,ko04151,ko04217,ko04612,ko04621,ko04626,ko04657,ko04659,ko04914,ko04915,ko05200,ko05215,ko05418,map04141,map04151,map04217,map04612,map04621,map04626,map04657,map04659,map04914,map04915,map05200,map05215,map05418",NA,"HATPase_c,HSP90"
"dbB|NP_001012688.1","D","15","T6",110884.64,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K04079","ko04141,ko04151,ko04217,ko04612,ko04621,ko04626,ko04657,ko04659,ko04914,ko04915,ko05200,ko05215,ko05418,map04141,map04151,map04217,map04612,map04621,map04626,map04657,map04659,map04914,map04915,map05200,map05215,map05418",NA,"HATPase_c,HSP90"
"dbB|NP_001012688.1","D","21","T6",37549.082,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K04079","ko04141,ko04151,ko04217,ko04612,ko04621,ko04626,ko04657,ko04659,ko04914,ko04915,ko05200,ko05215,ko05418,map04141,map04151,map04217,map04612,map04621,map04626,map04657,map04659,map04914,map04915,map05200,map05215,map05418",NA,"HATPase_c,HSP90"
"dbB|NP_001012688.1","D","25","T6",22163.768,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K04079","ko04141,ko04151,ko04217,ko04612,ko04621,ko04626,ko04657,ko04659,ko04914,ko04915,ko05200,ko05215,ko05418,map04141,map04151,map04217,map04612,map04621,map04626,map04657,map04659,map04914,map04915,map05200,map05215,map05418",NA,"HATPase_c,HSP90"
"dbB|NP_001012688.1","D","28","T6",36476.926,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K04079","ko04141,ko04151,ko04217,ko04612,ko04621,ko04626,ko04657,ko04659,ko04914,ko04915,ko05200,ko05215,ko05418,map04141,map04151,map04217,map04612,map04621,map04626,map04657,map04659,map04914,map04915,map05200,map05215,map05418",NA,"HATPase_c,HSP90"
"dbB|NP_001012688.1","D","29","T6",42316.125,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K04079","ko04141,ko04151,ko04217,ko04612,ko04621,ko04626,ko04657,ko04659,ko04914,ko04915,ko05200,ko05215,ko05418,map04141,map04151,map04217,map04612,map04621,map04626,map04657,map04659,map04914,map04915,map05200,map05215,map05418",NA,"HATPase_c,HSP90"
"dbB|NP_001012688.1","D","35","T6",71377.05,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K04079","ko04141,ko04151,ko04217,ko04612,ko04621,ko04626,ko04657,ko04659,ko04914,ko04915,ko05200,ko05215,ko05418,map04141,map04151,map04217,map04612,map04621,map04626,map04657,map04659,map04914,map04915,map05200,map05215,map05418",NA,"HATPase_c,HSP90"
"dbB|NP_001012688.1","D","43","T6",41191.87,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K04079","ko04141,ko04151,ko04217,ko04612,ko04621,ko04626,ko04657,ko04659,ko04914,ko04915,ko05200,ko05215,ko05418,map04141,map04151,map04217,map04612,map04621,map04626,map04657,map04659,map04914,map04915,map05200,map05215,map05418",NA,"HATPase_c,HSP90"
"dbB|NP_001012688.1","D","55","T6",16255.304,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K04079","ko04141,ko04151,ko04217,ko04612,ko04621,ko04626,ko04657,ko04659,ko04914,ko04915,ko05200,ko05215,ko05418,map04141,map04151,map04217,map04612,map04621,map04626,map04657,map04659,map04914,map04915,map05200,map05215,map05418",NA,"HATPase_c,HSP90"
"dbB|NP_001012688.1","D","60","T6",36309.562,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K04079","ko04141,ko04151,ko04217,ko04612,ko04621,ko04626,ko04657,ko04659,ko04914,ko04915,ko05200,ko05215,ko05418,map04141,map04151,map04217,map04612,map04621,map04626,map04657,map04659,map04914,map04915,map05200,map05215,map05418",NA,"HATPase_c,HSP90"
"dbB|NP_001012688.1","D","75","T6",32945.777,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K04079","ko04141,ko04151,ko04217,ko04612,ko04621,ko04626,ko04657,ko04659,ko04914,ko04915,ko05200,ko05215,ko05418,map04141,map04151,map04217,map04612,map04621,map04626,map04657,map04659,map04914,map04915,map05200,map05215,map05418",NA,"HATPase_c,HSP90"
"dbB|NP_001012700.1","D","15","T6",34362.723,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K02941","ko03010,map03010",NA,"Ribosomal_60s,Ribosomal_L10"
"dbB|NP_001012700.1","D","28","T6",28092.37,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K02941","ko03010,map03010",NA,"Ribosomal_60s,Ribosomal_L10"
"dbB|NP_001012700.1","D","63","T6",20092.229,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K02941","ko03010,map03010",NA,"Ribosomal_60s,Ribosomal_L10"
"dbB|NP_001013607.1","D","02","T6",52981.742,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K01803","ko00010,ko00051,ko00562,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00010,map00051,map00562,map00710,map01100,map01110,map01120,map01130,map01200,map01230","5.3.1.1","TIM"
"dbB|NP_001013607.1","D","29","T6",52654.906,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K01803","ko00010,ko00051,ko00562,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00010,map00051,map00562,map00710,map01100,map01110,map01120,map01130,map01200,map01230","5.3.1.1","TIM"
"dbB|NP_001013607.1","D","35","T6",47047.336,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K01803","ko00010,ko00051,ko00562,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00010,map00051,map00562,map00710,map01100,map01110,map01120,map01130,map01200,map01230","5.3.1.1","TIM"
"dbB|NP_001013607.1","D","59","T6",43449.83,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K01803","ko00010,ko00051,ko00562,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00010,map00051,map00562,map00710,map01100,map01110,map01120,map01130,map01200,map01230","5.3.1.1","TIM"
"dbB|NP_001014411.1","D","01","T6",6751.0654,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K11253","ko05034,ko05202,ko05322,map05034,map05202,map05322",NA,"Histone"
"dbB|NP_001014411.1","D","02","T6",6335.3047,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K11253","ko05034,ko05202,ko05322,map05034,map05202,map05322",NA,"Histone"
"dbB|NP_001014411.1","D","06","T6",5961.0625,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K11253","ko05034,ko05202,ko05322,map05034,map05202,map05322",NA,"Histone"
"dbB|NP_001014411.1","D","15","T6",8782.594,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K11253","ko05034,ko05202,ko05322,map05034,map05202,map05322",NA,"Histone"
"dbB|NP_001014411.1","D","16","T6",12725.407,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K11253","ko05034,ko05202,ko05322,map05034,map05202,map05322",NA,"Histone"
"dbB|NP_001014411.1","D","25","T6",11404.616,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K11253","ko05034,ko05202,ko05322,map05034,map05202,map05322",NA,"Histone"
"dbB|NP_001014411.1","D","29","T6",11611.619,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K11253","ko05034,ko05202,ko05322,map05034,map05202,map05322",NA,"Histone"
"dbB|NP_001014411.1","D","35","T6",8388.683,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K11253","ko05034,ko05202,ko05322,map05034,map05202,map05322",NA,"Histone"
"dbB|NP_001014411.1","D","59","T6",7687.3184,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K11253","ko05034,ko05202,ko05322,map05034,map05202,map05322",NA,"Histone"
"dbB|NP_001014411.1","D","61","T6",10642.022,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K11253","ko05034,ko05202,ko05322,map05034,map05202,map05322",NA,"Histone"
"dbB|NP_001014411.1","D","63","T6",12100.943,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K11253","ko05034,ko05202,ko05322,map05034,map05202,map05322",NA,"Histone"
"dbB|NP_001014411.1","D","67","T6",7074.3066,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K11253","ko05034,ko05202,ko05322,map05034,map05202,map05322",NA,"Histone"
"dbB|NP_001014411.1","D","75","T6",6130.1743,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K11253","ko05034,ko05202,ko05322,map05034,map05202,map05322",NA,"Histone"
"dbB|NP_001014413.1","D","21","T6",37111.508,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K06087","ko04514,ko04530,ko04670,ko05160,map04514,map04530,map04670,map05160",NA,"PMP22_Claudin"
"dbB|NP_001014413.1","D","28","T6",47250.582,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K06087","ko04514,ko04530,ko04670,ko05160,map04514,map04530,map04670,map05160",NA,"PMP22_Claudin"
"dbB|NP_001014413.1","D","29","T6",14096.883,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K06087","ko04514,ko04530,ko04670,ko05160,map04514,map04530,map04670,map05160",NA,"PMP22_Claudin"
"dbB|NP_001014413.1","D","35","T6",26002.115,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K06087","ko04514,ko04530,ko04670,ko05160,map04514,map04530,map04670,map05160",NA,"PMP22_Claudin"
"dbB|NP_001014413.1","D","43","T6",33790.77,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K06087","ko04514,ko04530,ko04670,ko05160,map04514,map04530,map04670,map05160",NA,"PMP22_Claudin"
"dbB|NP_001014413.1","D","55","T6",21799.24,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K06087","ko04514,ko04530,ko04670,ko05160,map04514,map04530,map04670,map05160",NA,"PMP22_Claudin"
"dbB|NP_001014413.1","D","59","T6",28233.07,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K06087","ko04514,ko04530,ko04670,ko05160,map04514,map04530,map04670,map05160",NA,"PMP22_Claudin"
"dbB|NP_001014413.1","D","60","T6",33949.156,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K06087","ko04514,ko04530,ko04670,ko05160,map04514,map04530,map04670,map05160",NA,"PMP22_Claudin"
"dbB|NP_001014413.1","D","61","T6",36160.477,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K06087","ko04514,ko04530,ko04670,ko05160,map04514,map04530,map04670,map05160",NA,"PMP22_Claudin"
"dbB|NP_001014413.1","D","63","T6",23369.988,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K06087","ko04514,ko04530,ko04670,ko05160,map04514,map04530,map04670,map05160",NA,"PMP22_Claudin"
"dbB|NP_001014413.1","D","76","T6",14350.936,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K06087","ko04514,ko04530,ko04670,ko05160,map04514,map04530,map04670,map05160",NA,"PMP22_Claudin"
"dbB|NP_001014894.1","D","06","T6",20665.562,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K02930","ko03010,map03010",NA,"Ribos_L4_asso_C,Ribosomal_L4"
"dbB|NP_001014894.1","D","28","T6",27600.637,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K02930","ko03010,map03010",NA,"Ribos_L4_asso_C,Ribosomal_L4"
"dbB|NP_001014894.1","D","35","T6",25214.094,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K02930","ko03010,map03010",NA,"Ribos_L4_asso_C,Ribosomal_L4"
"dbB|NP_001014894.1","D","76","T6",38564.88,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K02930","ko03010,map03010",NA,"Ribos_L4_asso_C,Ribosomal_L4"
"dbB|NP_001014928.1","D","01","T6",28131.625,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K02937","ko03010,map03010",NA,"Ribosomal_L30,Ribosomal_L30_N"
"dbB|NP_001014928.1","D","08","T6",31937.959,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K02937","ko03010,map03010",NA,"Ribosomal_L30,Ribosomal_L30_N"
"dbB|NP_001014928.1","D","21","T6",36912.527,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K02937","ko03010,map03010",NA,"Ribosomal_L30,Ribosomal_L30_N"
"dbB|NP_001014928.1","D","25","T6",22038.006,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K02937","ko03010,map03010",NA,"Ribosomal_L30,Ribosomal_L30_N"
"dbB|NP_001014928.1","D","28","T6",63895.223,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K02937","ko03010,map03010",NA,"Ribosomal_L30,Ribosomal_L30_N"
"dbB|NP_001014928.1","D","29","T6",42141.703,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K02937","ko03010,map03010",NA,"Ribosomal_L30,Ribosomal_L30_N"
"dbB|NP_001014928.1","D","35","T6",28066.59,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K02937","ko03010,map03010",NA,"Ribosomal_L30,Ribosomal_L30_N"
"dbB|NP_001014928.1","D","63","T6",34680.043,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K02937","ko03010,map03010",NA,"Ribosomal_L30,Ribosomal_L30_N"
"dbB|NP_001014928.1","D","75","T6",38771.758,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K02937","ko03010,map03010",NA,"Ribosomal_L30,Ribosomal_L30_N"
"dbB|NP_001015512.1","D","02","T6",48408.57,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K02898","ko03010,map03010",NA,"KOW,Ribosomal_L26"
"dbB|NP_001015512.1","D","08","T6",256340.22,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K02898","ko03010,map03010",NA,"KOW,Ribosomal_L26"
"dbB|NP_001015512.1","D","15","T6",109872.17,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K02898","ko03010,map03010",NA,"KOW,Ribosomal_L26"
"dbB|NP_001015512.1","D","16","T6",158798.3,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K02898","ko03010,map03010",NA,"KOW,Ribosomal_L26"
"dbB|NP_001015512.1","D","25","T6",322129.66,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K02898","ko03010,map03010",NA,"KOW,Ribosomal_L26"
"dbB|NP_001015512.1","D","29","T6",257303.39,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K02898","ko03010,map03010",NA,"KOW,Ribosomal_L26"
"dbB|NP_001015512.1","D","35","T6",259840.03,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K02898","ko03010,map03010",NA,"KOW,Ribosomal_L26"
"dbB|NP_001015512.1","D","51","T6",275233.9,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K02898","ko03010,map03010",NA,"KOW,Ribosomal_L26"
"dbB|NP_001015512.1","D","55","T6",179249.7,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K02898","ko03010,map03010",NA,"KOW,Ribosomal_L26"
"dbB|NP_001015512.1","D","59","T6",391106.62,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K02898","ko03010,map03010",NA,"KOW,Ribosomal_L26"
"dbB|NP_001015512.1","D","61","T6",220297.3,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K02898","ko03010,map03010",NA,"KOW,Ribosomal_L26"
"dbB|NP_001015512.1","D","63","T6",264367.03,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K02898","ko03010,map03010",NA,"KOW,Ribosomal_L26"
"dbB|NP_001015512.1","D","67","T6",189770.44,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K02898","ko03010,map03010",NA,"KOW,Ribosomal_L26"
"dbB|NP_001015512.1","D","76","T6",314013.44,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K02898","ko03010,map03010",NA,"KOW,Ribosomal_L26"
"dbB|NP_001015531.1","D","02","T6",67789.5,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K02989","ko03010,map03010",NA,"Ribosomal_S7"
"dbB|NP_001015531.1","D","06","T6",47818.65,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K02989","ko03010,map03010",NA,"Ribosomal_S7"
"dbB|NP_001015531.1","D","08","T6",55705.66,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K02989","ko03010,map03010",NA,"Ribosomal_S7"
"dbB|NP_001015531.1","D","15","T6",208620.64,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K02989","ko03010,map03010",NA,"Ribosomal_S7"
"dbB|NP_001015531.1","D","16","T6",48945.71,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K02989","ko03010,map03010",NA,"Ribosomal_S7"
"dbB|NP_001015531.1","D","25","T6",73189.23,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K02989","ko03010,map03010",NA,"Ribosomal_S7"
"dbB|NP_001015531.1","D","29","T6",89364.89,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K02989","ko03010,map03010",NA,"Ribosomal_S7"
"dbB|NP_001015531.1","D","35","T6",78795.83,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K02989","ko03010,map03010",NA,"Ribosomal_S7"
"dbB|NP_001015531.1","D","48","T6",37129.004,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K02989","ko03010,map03010",NA,"Ribosomal_S7"
"dbB|NP_001015531.1","D","51","T6",53231.164,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K02989","ko03010,map03010",NA,"Ribosomal_S7"
"dbB|NP_001015531.1","D","55","T6",43793.633,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K02989","ko03010,map03010",NA,"Ribosomal_S7"
"dbB|NP_001015531.1","D","59","T6",46327.3,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K02989","ko03010,map03010",NA,"Ribosomal_S7"
"dbB|NP_001015531.1","D","61","T6",48098.23,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K02989","ko03010,map03010",NA,"Ribosomal_S7"
"dbB|NP_001015531.1","D","63","T6",62185.867,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K02989","ko03010,map03010",NA,"Ribosomal_S7"
"dbB|NP_001015531.1","D","67","T6",36090.688,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K02989","ko03010,map03010",NA,"Ribosomal_S7"
"dbB|NP_001015531.1","D","75","T6",46843.914,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K02989","ko03010,map03010",NA,"Ribosomal_S7"
"dbB|NP_001015531.1","D","76","T6",7335.2534,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K02989","ko03010,map03010",NA,"Ribosomal_S7"
"dbB|NP_001015561.1","D","02","T6",36702.027,"Eukaryota","Animalia","Chordata","Mammalia","Artiodactyla","Bovidae","Bos","taurus","ko:K02976","ko03010,map03010",NA,"Ribosomal_S26e"
