"protein","source","animal","timepoint","intensity","tax_domain","tax_kingdom","tax_phylum","tax_class","tax_order","tax_family","tax_genus","tax_species","KEGG_ko","KEGG_Pathway","EC","PFAMs"
"dbE|jgi|Anasp1|232357|estExt_Genewise1Plus.C_1080001","D","06","T6",36735.723,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K01689","ko00010,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko03018,ko04066,map00010,map00680,map01100,map01110,map01120,map01130,map01200,map01230,map03018,map04066","4.2.1.11","Enolase_C,Enolase_N"
"dbE|jgi|Anasp1|232357|estExt_Genewise1Plus.C_1080001","D","25","T6",54148.336,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K01689","ko00010,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko03018,ko04066,map00010,map00680,map01100,map01110,map01120,map01130,map01200,map01230,map03018,map04066","4.2.1.11","Enolase_C,Enolase_N"
"dbE|jgi|Anasp1|232357|estExt_Genewise1Plus.C_1080001","D","29","T6",41701.71,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K01689","ko00010,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko03018,ko04066,map00010,map00680,map01100,map01110,map01120,map01130,map01200,map01230,map03018,map04066","4.2.1.11","Enolase_C,Enolase_N"
"dbE|jgi|Anasp1|232357|estExt_Genewise1Plus.C_1080001","D","35","T6",24388.004,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K01689","ko00010,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko03018,ko04066,map00010,map00680,map01100,map01110,map01120,map01130,map01200,map01230,map03018,map04066","4.2.1.11","Enolase_C,Enolase_N"
"dbE|jgi|Anasp1|232357|estExt_Genewise1Plus.C_1080001","D","48","T6",92862.57,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K01689","ko00010,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko03018,ko04066,map00010,map00680,map01100,map01110,map01120,map01130,map01200,map01230,map03018,map04066","4.2.1.11","Enolase_C,Enolase_N"
"dbE|jgi|Anasp1|232357|estExt_Genewise1Plus.C_1080001","D","55","T6",18630.53,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K01689","ko00010,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko03018,ko04066,map00010,map00680,map01100,map01110,map01120,map01130,map01200,map01230,map03018,map04066","4.2.1.11","Enolase_C,Enolase_N"
"dbE|jgi|Anasp1|232357|estExt_Genewise1Plus.C_1080001","D","59","T6",21698.035,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K01689","ko00010,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko03018,ko04066,map00010,map00680,map01100,map01110,map01120,map01130,map01200,map01230,map03018,map04066","4.2.1.11","Enolase_C,Enolase_N"
"dbE|jgi|Anasp1|232357|estExt_Genewise1Plus.C_1080001","D","61","T6",11221.014,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K01689","ko00010,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko03018,ko04066,map00010,map00680,map01100,map01110,map01120,map01130,map01200,map01230,map03018,map04066","4.2.1.11","Enolase_C,Enolase_N"
"dbE|jgi|Anasp1|232357|estExt_Genewise1Plus.C_1080001","D","63","T6",55396.523,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K01689","ko00010,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko03018,ko04066,map00010,map00680,map01100,map01110,map01120,map01130,map01200,map01230,map03018,map04066","4.2.1.11","Enolase_C,Enolase_N"
"dbE|jgi|Anasp1|232357|estExt_Genewise1Plus.C_1080001","D","67","T6",68795.53,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K01689","ko00010,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko03018,ko04066,map00010,map00680,map01100,map01110,map01120,map01130,map01200,map01230,map03018,map04066","4.2.1.11","Enolase_C,Enolase_N"
"dbE|jgi|Anasp1|232357|estExt_Genewise1Plus.C_1080001","D","75","T6",25509.559,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K01689","ko00010,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko03018,ko04066,map00010,map00680,map01100,map01110,map01120,map01130,map01200,map01230,map03018,map04066","4.2.1.11","Enolase_C,Enolase_N"
"dbE|jgi|Anasp1|236114|estExt_Genewise1Plus.C_2700001","D","29","T6",8925.975,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K15437",NA,NA,"GST_C,tRNA_bind"
"dbE|jgi|Anasp1|246416|fgenesh1_pg.177_#_2","D","01","T6",27704.748,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K02964","ko03010,map03010",NA,"Ribosomal_S13"
"dbE|jgi|Anasp1|246416|fgenesh1_pg.177_#_2","D","16","T6",13570.341,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K02964","ko03010,map03010",NA,"Ribosomal_S13"
"dbE|jgi|Anasp1|246416|fgenesh1_pg.177_#_2","D","29","T6",40221.96,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K02964","ko03010,map03010",NA,"Ribosomal_S13"
"dbE|jgi|Anasp1|246416|fgenesh1_pg.177_#_2","D","51","T6",23598.77,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K02964","ko03010,map03010",NA,"Ribosomal_S13"
"dbE|jgi|Anasp1|246416|fgenesh1_pg.177_#_2","D","55","T6",21259.023,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K02964","ko03010,map03010",NA,"Ribosomal_S13"
"dbE|jgi|Anasp1|246416|fgenesh1_pg.177_#_2","D","63","T6",26212.533,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K02964","ko03010,map03010",NA,"Ribosomal_S13"
"dbE|jgi|Anasp1|246416|fgenesh1_pg.177_#_2","D","67","T6",25590.488,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K02964","ko03010,map03010",NA,"Ribosomal_S13"
"dbE|jgi|Anasp1|248107|fgenesh1_pg.258_#_7","D","02","T6",35148.74,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K12436",NA,NA,"ADH_N,ADH_zinc_N_2,Acyl_transf_1,Docking,KAsynt_C_assoc,KR,Ketoacyl-synt_C,PP-binding,PS-DH,ketoacyl-synt"
"dbE|jgi|Anasp1|248107|fgenesh1_pg.258_#_7","D","06","T6",44731.457,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K12436",NA,NA,"ADH_N,ADH_zinc_N_2,Acyl_transf_1,Docking,KAsynt_C_assoc,KR,Ketoacyl-synt_C,PP-binding,PS-DH,ketoacyl-synt"
"dbE|jgi|Anasp1|248107|fgenesh1_pg.258_#_7","D","15","T6",133217.7,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K12436",NA,NA,"ADH_N,ADH_zinc_N_2,Acyl_transf_1,Docking,KAsynt_C_assoc,KR,Ketoacyl-synt_C,PP-binding,PS-DH,ketoacyl-synt"
"dbE|jgi|Anasp1|248107|fgenesh1_pg.258_#_7","D","25","T6",27582.93,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K12436",NA,NA,"ADH_N,ADH_zinc_N_2,Acyl_transf_1,Docking,KAsynt_C_assoc,KR,Ketoacyl-synt_C,PP-binding,PS-DH,ketoacyl-synt"
"dbE|jgi|Anasp1|248107|fgenesh1_pg.258_#_7","D","29","T6",48189.938,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K12436",NA,NA,"ADH_N,ADH_zinc_N_2,Acyl_transf_1,Docking,KAsynt_C_assoc,KR,Ketoacyl-synt_C,PP-binding,PS-DH,ketoacyl-synt"
"dbE|jgi|Anasp1|248107|fgenesh1_pg.258_#_7","D","35","T6",75502.53,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K12436",NA,NA,"ADH_N,ADH_zinc_N_2,Acyl_transf_1,Docking,KAsynt_C_assoc,KR,Ketoacyl-synt_C,PP-binding,PS-DH,ketoacyl-synt"
"dbE|jgi|Anasp1|248107|fgenesh1_pg.258_#_7","D","55","T6",47621.75,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K12436",NA,NA,"ADH_N,ADH_zinc_N_2,Acyl_transf_1,Docking,KAsynt_C_assoc,KR,Ketoacyl-synt_C,PP-binding,PS-DH,ketoacyl-synt"
"dbE|jgi|Anasp1|248107|fgenesh1_pg.258_#_7","D","59","T6",62453.43,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K12436",NA,NA,"ADH_N,ADH_zinc_N_2,Acyl_transf_1,Docking,KAsynt_C_assoc,KR,Ketoacyl-synt_C,PP-binding,PS-DH,ketoacyl-synt"
"dbE|jgi|Anasp1|248107|fgenesh1_pg.258_#_7","D","67","T6",25390.705,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K12436",NA,NA,"ADH_N,ADH_zinc_N_2,Acyl_transf_1,Docking,KAsynt_C_assoc,KR,Ketoacyl-synt_C,PP-binding,PS-DH,ketoacyl-synt"
"dbE|jgi|Anasp1|261997|fgenesh1_pm.442_#_3","D","29","T6",14234.27,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K02937","ko03010,map03010",NA,"Ribosomal_L30,Ribosomal_L30_N"
"dbE|jgi|Anasp1|262574|estExt_fgenesh1_pm.C_510005","D","01","T6",36240.863,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K02930","ko03010,map03010",NA,"Ribos_L4_asso_C,Ribosomal_L4"
"dbE|jgi|Anasp1|262804|estExt_fgenesh1_pm.C_1010002","D","01","T6",42332.312,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K02995","ko03010,map03010",NA,"Ribosomal_S8e"
"dbE|jgi|Anasp1|262804|estExt_fgenesh1_pm.C_1010002","D","29","T6",16824.488,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K02995","ko03010,map03010",NA,"Ribosomal_S8e"
"dbE|jgi|Anasp1|262804|estExt_fgenesh1_pm.C_1010002","D","61","T6",15017.088,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K02995","ko03010,map03010",NA,"Ribosomal_S8e"
"dbE|jgi|Anasp1|264651|estExt_fgenesh1_pg.C_150031","D","15","T6",12175.759,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K02739","ko03050,map03050","3.4.25.1","Pr_beta_C,Proteasome"
"dbE|jgi|Anasp1|270497|estExt_fgenesh1_pg.C_2380009","D","01","T6",54920.28,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K02925","ko03010,map03010",NA,"Ribosomal_L3"
"dbE|jgi|Anasp1|270497|estExt_fgenesh1_pg.C_2380009","D","02","T6",20282.625,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K02925","ko03010,map03010",NA,"Ribosomal_L3"
"dbE|jgi|Anasp1|270497|estExt_fgenesh1_pg.C_2380009","D","25","T6",18828.076,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K02925","ko03010,map03010",NA,"Ribosomal_L3"
"dbE|jgi|Anasp1|270497|estExt_fgenesh1_pg.C_2380009","D","29","T6",62609.875,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K02925","ko03010,map03010",NA,"Ribosomal_L3"
"dbE|jgi|Anasp1|270497|estExt_fgenesh1_pg.C_2380009","D","35","T6",11175.152,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K02925","ko03010,map03010",NA,"Ribosomal_L3"
"dbE|jgi|Anasp1|270497|estExt_fgenesh1_pg.C_2380009","D","55","T6",43366.27,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K02925","ko03010,map03010",NA,"Ribosomal_L3"
"dbE|jgi|Anasp1|270497|estExt_fgenesh1_pg.C_2380009","D","75","T6",28606.47,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K02925","ko03010,map03010",NA,"Ribosomal_L3"
"dbE|jgi|Anasp1|275873|gm1.2139_g","D","55","T6",19043.262,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K09499",NA,NA,"Cpn60_TCP1"
"dbE|jgi|Anasp1|275873|gm1.2139_g","D","59","T6",16206.269,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K09499",NA,NA,"Cpn60_TCP1"
"dbE|jgi|Anasp1|275873|gm1.2139_g","D","63","T6",26606.525,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K09499",NA,NA,"Cpn60_TCP1"
"dbE|jgi|Anasp1|276223|gm1.2489_g","D","01","T6",5099.474,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K00278","ko00250,ko00760,ko01100,map00250,map00760,map01100","1.4.3.16","FAD_binding_2,Succ_DH_flav_C"
"dbE|jgi|Anasp1|276223|gm1.2489_g","D","29","T6",4798.08,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K00278","ko00250,ko00760,ko01100,map00250,map00760,map01100","1.4.3.16","FAD_binding_2,Succ_DH_flav_C"
"dbE|jgi|Anasp1|278912|gm1.5178_g","D","76","T6",235863.72,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K03283","ko03040,ko04010,ko04141,ko04144,ko04213,ko04612,ko04915,ko05134,ko05145,ko05162,ko05164,ko05169,map03040,map04010,map04141,map04144,map04213,map04612,map04915,map05134,map05145,map05162,map05164,map05169",NA,"HSP70"
"dbE|jgi|Anasp1|290275|estExt_Genemark1.C_260016","D","29","T6",20301.922,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K00031","ko00020,ko00480,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,ko01210,ko01230,ko04146,map00020,map00480,map00720,map01100,map01110,map01120,map01130,map01200,map01210,map01230,map04146","1.1.1.42","Iso_dh"
"dbE|jgi|Anasp1|290275|estExt_Genemark1.C_260016","D","59","T6",9776.102,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K00031","ko00020,ko00480,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,ko01210,ko01230,ko04146,map00020,map00480,map00720,map01100,map01110,map01120,map01130,map01200,map01210,map01230,map04146","1.1.1.42","Iso_dh"
"dbE|jgi|Anasp1|291223|estExt_Genemark1.C_490012","D","02","T6",69510.15,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K07375","ko04145,ko04540,ko05130,map04145,map04540,map05130",NA,"Tubulin,Tubulin_C"
"dbE|jgi|Anasp1|291223|estExt_Genemark1.C_490012","D","06","T6",26322.61,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K07375","ko04145,ko04540,ko05130,map04145,map04540,map05130",NA,"Tubulin,Tubulin_C"
"dbE|jgi|Anasp1|291223|estExt_Genemark1.C_490012","D","08","T6",42852.348,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K07375","ko04145,ko04540,ko05130,map04145,map04540,map05130",NA,"Tubulin,Tubulin_C"
"dbE|jgi|Anasp1|291223|estExt_Genemark1.C_490012","D","15","T6",241179.36,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K07375","ko04145,ko04540,ko05130,map04145,map04540,map05130",NA,"Tubulin,Tubulin_C"
"dbE|jgi|Anasp1|291223|estExt_Genemark1.C_490012","D","25","T6",99355.45,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K07375","ko04145,ko04540,ko05130,map04145,map04540,map05130",NA,"Tubulin,Tubulin_C"
"dbE|jgi|Anasp1|291223|estExt_Genemark1.C_490012","D","29","T6",142152.62,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K07375","ko04145,ko04540,ko05130,map04145,map04540,map05130",NA,"Tubulin,Tubulin_C"
"dbE|jgi|Anasp1|291223|estExt_Genemark1.C_490012","D","35","T6",72326.45,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K07375","ko04145,ko04540,ko05130,map04145,map04540,map05130",NA,"Tubulin,Tubulin_C"
"dbE|jgi|Anasp1|291223|estExt_Genemark1.C_490012","D","43","T6",48826.055,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K07375","ko04145,ko04540,ko05130,map04145,map04540,map05130",NA,"Tubulin,Tubulin_C"
"dbE|jgi|Anasp1|291223|estExt_Genemark1.C_490012","D","51","T6",41045.375,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K07375","ko04145,ko04540,ko05130,map04145,map04540,map05130",NA,"Tubulin,Tubulin_C"
"dbE|jgi|Anasp1|291223|estExt_Genemark1.C_490012","D","55","T6",36773.414,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K07375","ko04145,ko04540,ko05130,map04145,map04540,map05130",NA,"Tubulin,Tubulin_C"
"dbE|jgi|Anasp1|291223|estExt_Genemark1.C_490012","D","59","T6",75108.64,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K07375","ko04145,ko04540,ko05130,map04145,map04540,map05130",NA,"Tubulin,Tubulin_C"
"dbE|jgi|Anasp1|291223|estExt_Genemark1.C_490012","D","60","T6",99133.52,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K07375","ko04145,ko04540,ko05130,map04145,map04540,map05130",NA,"Tubulin,Tubulin_C"
"dbE|jgi|Anasp1|291223|estExt_Genemark1.C_490012","D","61","T6",42069.33,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K07375","ko04145,ko04540,ko05130,map04145,map04540,map05130",NA,"Tubulin,Tubulin_C"
"dbE|jgi|Anasp1|291223|estExt_Genemark1.C_490012","D","63","T6",52955.285,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K07375","ko04145,ko04540,ko05130,map04145,map04540,map05130",NA,"Tubulin,Tubulin_C"
"dbE|jgi|Anasp1|291223|estExt_Genemark1.C_490012","D","75","T6",35421.312,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K07375","ko04145,ko04540,ko05130,map04145,map04540,map05130",NA,"Tubulin,Tubulin_C"
"dbE|jgi|Anasp1|291844|estExt_Genemark1.C_680013","D","01","T6",17297.188,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Anaeromyces","robustus","ko:K11253","ko05034,ko05202,ko05322,map05034,map05202,map05322",NA,"Histone"
